"daylabel","year","month","day","hour","season","holiday","workingday","weather","temp","atemp","humidity","windspeed"
20,2011,1,20,0,1,0,1,1,10.66,11.365,56,26.0027
20,2011,1,20,1,1,0,1,1,10.66,13.635,56,0
20,2011,1,20,2,1,0,1,1,10.66,13.635,56,0
20,2011,1,20,3,1,0,1,1,10.66,12.88,56,11.0014
20,2011,1,20,4,1,0,1,1,10.66,12.88,56,11.0014
20,2011,1,20,5,1,0,1,1,9.84,11.365,60,15.0013
20,2011,1,20,6,1,0,1,1,9.02,10.605,60,15.0013
20,2011,1,20,7,1,0,1,1,9.02,10.605,55,15.0013
20,2011,1,20,8,1,0,1,1,9.02,10.605,55,19.0012
20,2011,1,20,9,1,0,1,2,9.84,11.365,52,15.0013
20,2011,1,20,10,1,0,1,1,10.66,11.365,48,19.9995
20,2011,1,20,11,1,0,1,2,11.48,13.635,45,11.0014
20,2011,1,20,12,1,0,1,2,12.3,16.665,42,0
20,2011,1,20,13,1,0,1,2,11.48,14.395,45,7.0015
20,2011,1,20,14,1,0,1,2,12.3,15.15,45,8.9981
20,2011,1,20,15,1,0,1,2,13.12,15.91,45,12.998
20,2011,1,20,16,1,0,1,2,12.3,15.15,49,8.9981
20,2011,1,20,17,1,0,1,2,12.3,15.91,49,7.0015
20,2011,1,20,18,1,0,1,2,10.66,12.88,56,12.998
20,2011,1,20,19,1,0,1,1,10.66,11.365,56,22.0028
20,2011,1,20,20,1,0,1,2,10.66,12.12,60,19.0012
20,2011,1,20,21,1,0,1,2,9.84,11.365,60,16.9979
20,2011,1,20,22,1,0,1,2,9.84,10.605,65,19.0012
20,2011,1,20,23,1,0,1,2,9.84,10.605,65,22.0028
21,2011,1,21,0,1,0,1,2,9.84,11.365,70,16.9979
21,2011,1,21,1,1,0,1,2,9.84,11.365,70,16.9979
21,2011,1,21,2,1,0,1,3,9.84,12.12,75,11.0014
21,2011,1,21,3,1,0,1,3,9.02,10.605,80,19.9995
21,2011,1,21,4,1,0,1,2,9.02,12.88,87,6.0032
21,2011,1,21,5,1,0,1,1,9.84,9.85,60,27.9993
21,2011,1,21,6,1,0,1,1,9.02,10.605,55,16.9979
21,2011,1,21,7,1,0,1,1,8.2,9.09,51,19.0012
21,2011,1,21,8,1,0,1,1,8.2,9.09,47,22.0028
21,2011,1,21,9,1,0,1,1,8.2,9.09,51,23.9994
21,2011,1,21,10,1,0,1,1,8.2,8.335,47,31.0009
21,2011,1,21,11,1,0,1,1,9.02,9.09,41,31.0009
21,2011,1,21,12,1,0,1,1,9.02,9.09,27,39.0007
21,2011,1,21,13,1,0,1,1,8.2,7.575,21,39.0007
21,2011,1,21,14,1,0,1,1,8.2,7.575,25,35.0008
21,2011,1,21,15,1,0,1,1,6.56,6.06,26,30.0026
21,2011,1,21,16,1,0,1,1,6.56,6.82,26,23.9994
21,2011,1,21,17,1,0,1,1,5.74,6.06,28,23.9994
21,2011,1,21,18,1,0,1,1,4.92,6.06,30,16.9979
21,2011,1,21,19,1,0,1,1,4.92,5.305,30,22.0028
